gameid,url,league,year,date,game,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,total cs
TRLH3/1000160078,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160078?gameHash=9d553f94ee68785c,EU LCS,2014,4/15/2014 19:54,2,100,Blue,team,,Gambit Gaming,,Ziggs,Karma,Ryze,,,2090,0,4,18,10,
TRLH3/1000160078,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160078?gameHash=9d553f94ee68785c,EU LCS,2014,4/15/2014 19:54,2,200,Red,team,,Team ROCCAT,,LeBlanc,Renekton,Nidalee,,,2090,1,18,4,44,
TRLH3/1000160083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160083?gameHash=398cb4e72313ed5c,EU LCS,2014,4/16/2014 15:00,1,1,Blue,top,sOAZ,Fnatic,Soraka,Irelia,Evelynn,Ziggs,,,2163,1,2,1,5,238
TRLH3/1000160083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160083?gameHash=398cb4e72313ed5c,EU LCS,2014,4/16/2014 15:00,1,2,Blue,jng,Cyanide,Fnatic,Kha'Zix,Irelia,Evelynn,Ziggs,,,2163,1,2,1,8,115
TRLH3/1000160083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160083?gameHash=398cb4e72313ed5c,EU LCS,2014,4/16/2014 15:00,1,3,Blue,mid,xPeke,Fnatic,Kayle,Irelia,Evelynn,Ziggs,,,2163,1,5,1,4,333
TRLH3/1000160083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160083?gameHash=398cb4e72313ed5c,EU LCS,2014,4/16/2014 15:00,1,4,Blue,bot,Rekkles,Fnatic,Lucian,Irelia,Evelynn,Ziggs,,,2163,1,3,0,3,347
TRLH3/1000160083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160083?gameHash=398cb4e72313ed5c,EU LCS,2014,4/16/2014 15:00,1,5,Blue,sup,YellOwStaR,Fnatic,Janna,Irelia,Evelynn,Ziggs,,,2163,1,0,1,8,26
TRLH3/1000160083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160083?gameHash=398cb4e72313ed5c,EU LCS,2014,4/16/2014 15:00,1,6,Red,top,Wickd,Alliance,Ryze,Nidalee,Jax,Leona,,,2163,0,1,2,2,240
TRLH3/1000160083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160083?gameHash=398cb4e72313ed5c,EU LCS,2014,4/16/2014 15:00,1,7,Red,jng,Shook,Alliance,Elise,Nidalee,Jax,Leona,,,2163,0,0,5,3,110
TRLH3/1000160083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160083?gameHash=398cb4e72313ed5c,EU LCS,2014,4/16/2014 15:00,1,8,Red,mid,Froggen,Alliance,Karthus,Nidalee,Jax,Leona,,,2163,0,1,2,3,337
TRLH3/1000160083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160083?gameHash=398cb4e72313ed5c,EU LCS,2014,4/16/2014 15:00,1,9,Red,bot,Tabzz,Alliance,Jinx,Nidalee,Jax,Leona,,,2163,0,2,2,1,318
TRLH3/1000160083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160083?gameHash=398cb4e72313ed5c,EU LCS,2014,4/16/2014 15:00,1,10,Red,sup,Nyph,Alliance,Karma,Nidalee,Jax,Leona,,,2163,0,0,1,3,19
TRLH3/1000160083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160083?gameHash=398cb4e72313ed5c,EU LCS,2014,4/16/2014 15:00,1,100,Blue,team,,Fnatic,,Irelia,Evelynn,Ziggs,,,2163,1,12,4,28,
TRLH3/1000160083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160083?gameHash=398cb4e72313ed5c,EU LCS,2014,4/16/2014 15:00,1,200,Red,team,,Alliance,,Nidalee,Jax,Leona,,,2163,0,4,12,12,
TRLH3/1000160090,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160090?gameHash=4fbac22c0d521504,EU LCS,2014,4/16/2014 16:11,2,1,Blue,top,Wickd,Alliance,Renekton,Soraka,Karma,Jax,,,3061,1,1,3,9,270
TRLH3/1000160090,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160090?gameHash=4fbac22c0d521504,EU LCS,2014,4/16/2014 16:11,2,2,Blue,jng,Shook,Alliance,Kha'Zix,Soraka,Karma,Jax,,,3061,1,4,2,9,162
TRLH3/1000160090,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160090?gameHash=4fbac22c0d521504,EU LCS,2014,4/16/2014 16:11,2,3,Blue,mid,Froggen,Alliance,Ziggs,Soraka,Karma,Jax,,,3061,1,9,1,6,506
TRLH3/1000160090,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160090?gameHash=4fbac22c0d521504,EU LCS,2014,4/16/2014 16:11,2,4,Blue,bot,Tabzz,Alliance,Twitch,Soraka,Karma,Jax,,,3061,1,4,3,4,308
TRLH3/1000160090,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160090?gameHash=4fbac22c0d521504,EU LCS,2014,4/16/2014 16:11,2,5,Blue,sup,Nyph,Alliance,Nami,Soraka,Karma,Jax,,,3061,1,0,2,13,21
TRLH3/1000160090,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160090?gameHash=4fbac22c0d521504,EU LCS,2014,4/16/2014 16:11,2,6,Red,top,sOAZ,Fnatic,Lulu,Irelia,Evelynn,Nidalee,,,3061,0,4,3,3,392
TRLH3/1000160090,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160090?gameHash=4fbac22c0d521504,EU LCS,2014,4/16/2014 16:11,2,7,Red,jng,Cyanide,Fnatic,Elise,Irelia,Evelynn,Nidalee,,,3061,0,0,4,5,173
TRLH3/1000160090,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160090?gameHash=4fbac22c0d521504,EU LCS,2014,4/16/2014 16:11,2,8,Red,mid,xPeke,Fnatic,Zed,Irelia,Evelynn,Nidalee,,,3061,0,3,6,2,420
TRLH3/1000160090,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160090?gameHash=4fbac22c0d521504,EU LCS,2014,4/16/2014 16:11,2,9,Red,bot,Rekkles,Fnatic,Lucian,Irelia,Evelynn,Nidalee,,,3061,0,4,1,3,486
TRLH3/1000160090,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160090?gameHash=4fbac22c0d521504,EU LCS,2014,4/16/2014 16:11,2,10,Red,sup,YellOwStaR,Fnatic,Janna,Irelia,Evelynn,Nidalee,,,3061,0,0,4,5,19
TRLH3/1000160090,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160090?gameHash=4fbac22c0d521504,EU LCS,2014,4/16/2014 16:11,2,100,Blue,team,,Alliance,,Soraka,Karma,Jax,,,3061,1,18,11,41,
TRLH3/1000160090,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160090?gameHash=4fbac22c0d521504,EU LCS,2014,4/16/2014 16:11,2,200,Red,team,,Fnatic,,Irelia,Evelynn,Nidalee,,,3061,0,11,18,18,
TRLH3/1000160091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160091?gameHash=6e6c63a7919693d1,EU LCS,2014,4/16/2014 17:36,3,1,Blue,top,sOAZ,Fnatic,Lulu,Irelia,Ziggs,Evelynn,,,1504,1,1,0,7,196
TRLH3/1000160091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160091?gameHash=6e6c63a7919693d1,EU LCS,2014,4/16/2014 17:36,3,2,Blue,jng,Cyanide,Fnatic,Nocturne,Irelia,Ziggs,Evelynn,,,1504,1,2,0,4,103
TRLH3/1000160091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160091?gameHash=6e6c63a7919693d1,EU LCS,2014,4/16/2014 17:36,3,3,Blue,mid,xPeke,Fnatic,Nidalee,Irelia,Ziggs,Evelynn,,,1504,1,4,1,2,178
TRLH3/1000160091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160091?gameHash=6e6c63a7919693d1,EU LCS,2014,4/16/2014 17:36,3,4,Blue,bot,Rekkles,Fnatic,Lucian,Irelia,Ziggs,Evelynn,,,1504,1,5,1,5,201
TRLH3/1000160091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160091?gameHash=6e6c63a7919693d1,EU LCS,2014,4/16/2014 17:36,3,5,Blue,sup,YellOwStaR,Fnatic,Morgana,Irelia,Ziggs,Evelynn,,,1504,1,1,1,7,25
TRLH3/1000160091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160091?gameHash=6e6c63a7919693d1,EU LCS,2014,4/16/2014 17:36,3,6,Red,top,Wickd,Alliance,Jax,,Soraka,Ryze,,,1504,0,1,4,1,156
TRLH3/1000160091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160091?gameHash=6e6c63a7919693d1,EU LCS,2014,4/16/2014 17:36,3,7,Red,jng,Shook,Alliance,Kha'Zix,,Soraka,Ryze,,,1504,0,1,2,1,97
TRLH3/1000160091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160091?gameHash=6e6c63a7919693d1,EU LCS,2014,4/16/2014 17:36,3,8,Red,mid,Froggen,Alliance,Fizz,,Soraka,Ryze,,,1504,0,1,1,2,218
TRLH3/1000160091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160091?gameHash=6e6c63a7919693d1,EU LCS,2014,4/16/2014 17:36,3,9,Red,bot,Tabzz,Alliance,Caitlyn,,Soraka,Ryze,,,1504,0,0,3,0,225
TRLH3/1000160091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160091?gameHash=6e6c63a7919693d1,EU LCS,2014,4/16/2014 17:36,3,10,Red,sup,Nyph,Alliance,Nami,,Soraka,Ryze,,,1504,0,0,3,1,9
TRLH3/1000160091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160091?gameHash=6e6c63a7919693d1,EU LCS,2014,4/16/2014 17:36,3,100,Blue,team,,Fnatic,,Irelia,Ziggs,Evelynn,,,1504,1,13,3,25,
TRLH3/1000160091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160091?gameHash=6e6c63a7919693d1,EU LCS,2014,4/16/2014 17:36,3,200,Red,team,,Alliance,,,Soraka,Ryze,,,1504,0,3,13,5,
TRLH3/1000160092,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160092?gameHash=0e01fb48c1d7536f,EU LCS,2014,4/16/2014 18:20,1,1,Blue,top,fredy122,SK Gaming,Shyvana,Ryze,Trundle,Kha'Zix,,,2093,0,0,4,1,322
TRLH3/1000160092,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160092?gameHash=0e01fb48c1d7536f,EU LCS,2014,4/16/2014 18:20,1,2,Blue,jng,Svenskeren,SK Gaming,Evelynn,Ryze,Trundle,Kha'Zix,,,2093,0,0,7,3,117
TRLH3/1000160092,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160092?gameHash=0e01fb48c1d7536f,EU LCS,2014,4/16/2014 18:20,1,3,Blue,mid,Jesiz,SK Gaming,Nidalee,Ryze,Trundle,Kha'Zix,,,2093,0,1,1,1,254
TRLH3/1000160092,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160092?gameHash=0e01fb48c1d7536f,EU LCS,2014,4/16/2014 18:20,1,4,Blue,bot,CandyPanda,SK Gaming,Vayne,Ryze,Trundle,Kha'Zix,,,2093,0,3,2,1,245
TRLH3/1000160092,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160092?gameHash=0e01fb48c1d7536f,EU LCS,2014,4/16/2014 18:20,1,5,Blue,sup,nRated,SK Gaming,Kayle,Ryze,Trundle,Kha'Zix,,,2093,0,0,5,3,19
TRLH3/1000160092,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160092?gameHash=0e01fb48c1d7536f,EU LCS,2014,4/16/2014 18:20,1,6,Red,top,Xaxus,Team ROCCAT,Jax,Renekton,Leona,Karma,,,2093,1,4,0,5,307
TRLH3/1000160092,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160092?gameHash=0e01fb48c1d7536f,EU LCS,2014,4/16/2014 18:20,1,7,Red,jng,Jankos,Team ROCCAT,Elise,Renekton,Leona,Karma,,,2093,1,9,0,8,161
TRLH3/1000160092,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160092?gameHash=0e01fb48c1d7536f,EU LCS,2014,4/16/2014 18:20,1,8,Red,mid,Overpow,Team ROCCAT,Akali,Renekton,Leona,Karma,,,2093,1,3,1,6,266
TRLH3/1000160092,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160092?gameHash=0e01fb48c1d7536f,EU LCS,2014,4/16/2014 18:20,1,9,Red,bot,Celaver,Team ROCCAT,Jinx,Renekton,Leona,Karma,,,2093,1,2,2,10,299
TRLH3/1000160092,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160092?gameHash=0e01fb48c1d7536f,EU LCS,2014,4/16/2014 18:20,1,10,Red,sup,Vander,Team ROCCAT,Thresh,Renekton,Leona,Karma,,,2093,1,1,1,15,53
TRLH3/1000160092,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160092?gameHash=0e01fb48c1d7536f,EU LCS,2014,4/16/2014 18:20,1,100,Blue,team,,SK Gaming,,Ryze,Trundle,Kha'Zix,,,2093,0,4,19,9,
TRLH3/1000160092,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160092?gameHash=0e01fb48c1d7536f,EU LCS,2014,4/16/2014 18:20,1,200,Red,team,,Team ROCCAT,,Renekton,Leona,Karma,,,2093,1,19,4,44,
TRLH3/1000160098,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160098?gameHash=a6e409002e62e8f5,EU LCS,2014,4/16/2014 19:20,2,1,Blue,top,Xaxus,Team ROCCAT,Lulu,Renekton,Leona,Karma,,,2675,0,2,4,0,333
TRLH3/1000160098,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160098?gameHash=a6e409002e62e8f5,EU LCS,2014,4/16/2014 19:20,2,2,Blue,jng,Jankos,Team ROCCAT,Kha'Zix,Renekton,Leona,Karma,,,2675,0,3,3,2,156
TRLH3/1000160098,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160098?gameHash=a6e409002e62e8f5,EU LCS,2014,4/16/2014 19:20,2,3,Blue,mid,Overpow,Team ROCCAT,Nidalee,Renekton,Leona,Karma,,,2675,0,0,2,3,341
TRLH3/1000160098,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160098?gameHash=a6e409002e62e8f5,EU LCS,2014,4/16/2014 19:20,2,4,Blue,bot,Celaver,Team ROCCAT,Lucian,Renekton,Leona,Karma,,,2675,0,3,3,2,429
TRLH3/1000160098,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160098?gameHash=a6e409002e62e8f5,EU LCS,2014,4/16/2014 19:20,2,5,Blue,sup,Vander,Team ROCCAT,Kayle,Renekton,Leona,Karma,,,2675,0,0,3,1,20
TRLH3/1000160098,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160098?gameHash=a6e409002e62e8f5,EU LCS,2014,4/16/2014 19:20,2,6,Red,top,fredy122,SK Gaming,Trundle,Ryze,Thresh,Jax,,,2675,1,0,1,2,335
TRLH3/1000160098,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160098?gameHash=a6e409002e62e8f5,EU LCS,2014,4/16/2014 19:20,2,7,Red,jng,Svenskeren,SK Gaming,Evelynn,Ryze,Thresh,Jax,,,2675,1,6,1,7,161
TRLH3/1000160098,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160098?gameHash=a6e409002e62e8f5,EU LCS,2014,4/16/2014 19:20,2,8,Red,mid,Jesiz,SK Gaming,Ahri,Ryze,Thresh,Jax,,,2675,1,3,2,1,399
TRLH3/1000160098,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160098?gameHash=a6e409002e62e8f5,EU LCS,2014,4/16/2014 19:20,2,9,Red,bot,CandyPanda,SK Gaming,Twitch,Ryze,Thresh,Jax,,,2675,1,4,3,10,323
TRLH3/1000160098,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160098?gameHash=a6e409002e62e8f5,EU LCS,2014,4/16/2014 19:20,2,10,Red,sup,nRated,SK Gaming,Sona,Ryze,Thresh,Jax,,,2675,1,2,1,10,47
TRLH3/1000160098,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160098?gameHash=a6e409002e62e8f5,EU LCS,2014,4/16/2014 19:20,2,100,Blue,team,,Team ROCCAT,,Renekton,Leona,Karma,,,2675,0,8,15,8,
TRLH3/1000160098,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160098?gameHash=a6e409002e62e8f5,EU LCS,2014,4/16/2014 19:20,2,200,Red,team,,SK Gaming,,Ryze,Thresh,Jax,,,2675,1,15,8,30,
TRLH3/1000160100,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160100?gameHash=145afcd93f043ed2,EU LCS,2014,4/16/2014 20:30,3,1,Blue,top,fredy122,SK Gaming,Trundle,Ryze,Jax,Thresh,,,1609,1,2,5,5,159
TRLH3/1000160100,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160100?gameHash=145afcd93f043ed2,EU LCS,2014,4/16/2014 20:30,3,2,Blue,jng,Svenskeren,SK Gaming,Xin Zhao,Ryze,Jax,Thresh,,,1609,1,1,3,8,91
TRLH3/1000160100,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160100?gameHash=145afcd93f043ed2,EU LCS,2014,4/16/2014 20:30,3,3,Blue,mid,Jesiz,SK Gaming,Nidalee,Ryze,Jax,Thresh,,,1609,1,2,1,4,168
TRLH3/1000160100,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160100?gameHash=145afcd93f043ed2,EU LCS,2014,4/16/2014 20:30,3,4,Blue,bot,CandyPanda,SK Gaming,Lucian,Ryze,Jax,Thresh,,,1609,1,5,0,5,236
TRLH3/1000160100,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160100?gameHash=145afcd93f043ed2,EU LCS,2014,4/16/2014 20:30,3,5,Blue,sup,nRated,SK Gaming,Sona,Ryze,Jax,Thresh,,,1609,1,1,2,9,19
TRLH3/1000160100,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160100?gameHash=145afcd93f043ed2,EU LCS,2014,4/16/2014 20:30,3,6,Red,top,Xaxus,Team ROCCAT,Irelia,Renekton,Leona,Karma,,,1609,0,2,2,4,171
TRLH3/1000160100,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160100?gameHash=145afcd93f043ed2,EU LCS,2014,4/16/2014 20:30,3,7,Red,jng,Jankos,Team ROCCAT,Evelynn,Renekton,Leona,Karma,,,1609,0,4,6,7,62
TRLH3/1000160100,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160100?gameHash=145afcd93f043ed2,EU LCS,2014,4/16/2014 20:30,3,8,Red,mid,Overpow,Team ROCCAT,Lulu,Renekton,Leona,Karma,,,1609,0,1,0,5,141
TRLH3/1000160100,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160100?gameHash=145afcd93f043ed2,EU LCS,2014,4/16/2014 20:30,3,9,Red,bot,Celaver,Team ROCCAT,Jinx,Renekton,Leona,Karma,,,1609,0,4,1,2,221
TRLH3/1000160100,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160100?gameHash=145afcd93f043ed2,EU LCS,2014,4/16/2014 20:30,3,10,Red,sup,Vander,Team ROCCAT,Janna,Renekton,Leona,Karma,,,1609,0,0,2,7,18
TRLH3/1000160100,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160100?gameHash=145afcd93f043ed2,EU LCS,2014,4/16/2014 20:30,3,100,Blue,team,,SK Gaming,,Ryze,Jax,Thresh,,,1609,1,11,11,31,
TRLH3/1000160100,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160100?gameHash=145afcd93f043ed2,EU LCS,2014,4/16/2014 20:30,3,200,Red,team,,Team ROCCAT,,Renekton,Leona,Karma,,,1609,0,11,11,25,
TRLH3/1000160101,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160101?gameHash=5f10e9550ca08328,EU LCS,2014,4/16/2014 21:21,1,1,Blue,top,Darien,Gambit Gaming,Renekton,Yasuo,Karma,Jax,,,3126,0,2,6,7,289
TRLH3/1000160101,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160101?gameHash=5f10e9550ca08328,EU LCS,2014,4/16/2014 21:21,1,2,Blue,jng,Diamondprox,Gambit Gaming,Volibear,Yasuo,Karma,Jax,,,3126,0,3,3,9,194
TRLH3/1000160101,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160101?gameHash=5f10e9550ca08328,EU LCS,2014,4/16/2014 21:21,1,3,Blue,mid,Alex Ich,Gambit Gaming,Ziggs,Yasuo,Karma,Jax,,,3126,0,6,3,7,512
TRLH3/1000160101,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160101?gameHash=5f10e9550ca08328,EU LCS,2014,4/16/2014 21:21,1,4,Blue,bot,Genja,Gambit Gaming,Caitlyn,Yasuo,Karma,Jax,,,3126,0,2,2,8,430
TRLH3/1000160101,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160101?gameHash=5f10e9550ca08328,EU LCS,2014,4/16/2014 21:21,1,5,Blue,sup,Edward,Gambit Gaming,Thresh,Yasuo,Karma,Jax,,,3126,0,1,5,10,62
TRLH3/1000160101,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160101?gameHash=5f10e9550ca08328,EU LCS,2014,4/16/2014 21:21,1,6,Red,top,YoungBuck,Copenhagen Wolves,Vladimir,Nidalee,Evelynn,Ryze,,,3126,1,3,3,6,437
TRLH3/1000160101,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160101?gameHash=5f10e9550ca08328,EU LCS,2014,4/16/2014 21:21,1,7,Red,jng,Amazing,Copenhagen Wolves,Kha'Zix,Nidalee,Evelynn,Ryze,,,3126,1,3,3,10,213
TRLH3/1000160101,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160101?gameHash=5f10e9550ca08328,EU LCS,2014,4/16/2014 21:21,1,8,Red,mid,cowTard,Copenhagen Wolves,Kassadin,Nidalee,Evelynn,Ryze,,,3126,1,8,3,9,380
TRLH3/1000160101,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160101?gameHash=5f10e9550ca08328,EU LCS,2014,4/16/2014 21:21,1,9,Red,bot,FORG1VEN,Copenhagen Wolves,Lucian,Nidalee,Evelynn,Ryze,,,3126,1,5,0,8,499
TRLH3/1000160101,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160101?gameHash=5f10e9550ca08328,EU LCS,2014,4/16/2014 21:21,1,10,Red,sup,Unlimited,Copenhagen Wolves,Leona,Nidalee,Evelynn,Ryze,,,3126,1,0,5,10,46
TRLH3/1000160101,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160101?gameHash=5f10e9550ca08328,EU LCS,2014,4/16/2014 21:21,1,100,Blue,team,,Gambit Gaming,,Yasuo,Karma,Jax,,,3126,0,14,19,41,
TRLH3/1000160101,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160101?gameHash=5f10e9550ca08328,EU LCS,2014,4/16/2014 21:21,1,200,Red,team,,Copenhagen Wolves,,Nidalee,Evelynn,Ryze,,,3126,1,19,14,43,
TRLH3/1000160105,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160105?gameHash=2f13c20e6fbda0de,EU LCS,2014,4/16/2014 22:39,2,1,Blue,top,YoungBuck,Copenhagen Wolves,Ryze,Nidalee,Irelia,Evelynn,,,3242,0,2,5,8,397
TRLH3/1000160105,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160105?gameHash=2f13c20e6fbda0de,EU LCS,2014,4/16/2014 22:39,2,2,Blue,jng,Amazing,Copenhagen Wolves,Xin Zhao,Nidalee,Irelia,Evelynn,,,3242,0,3,4,7,181
TRLH3/1000160105,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160105?gameHash=2f13c20e6fbda0de,EU LCS,2014,4/16/2014 22:39,2,3,Blue,mid,cowTard,Copenhagen Wolves,Lulu,Nidalee,Irelia,Evelynn,,,3242,0,3,3,6,403
TRLH3/1000160105,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160105?gameHash=2f13c20e6fbda0de,EU LCS,2014,4/16/2014 22:39,2,4,Blue,bot,FORG1VEN,Copenhagen Wolves,Varus,Nidalee,Irelia,Evelynn,,,3242,0,3,1,7,518
TRLH3/1000160105,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160105?gameHash=2f13c20e6fbda0de,EU LCS,2014,4/16/2014 22:39,2,5,Blue,sup,Unlimited,Copenhagen Wolves,Morgana,Nidalee,Irelia,Evelynn,,,3242,0,1,2,10,16
TRLH3/1000160105,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160105?gameHash=2f13c20e6fbda0de,EU LCS,2014,4/16/2014 22:39,2,6,Red,top,Darien,Gambit Gaming,Pantheon,Jax,Lucian,Karma,,,3242,1,2,4,11,293
TRLH3/1000160105,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160105?gameHash=2f13c20e6fbda0de,EU LCS,2014,4/16/2014 22:39,2,7,Red,jng,Diamondprox,Gambit Gaming,Kha'Zix,Jax,Lucian,Karma,,,3242,1,5,0,6,173
TRLH3/1000160105,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160105?gameHash=2f13c20e6fbda0de,EU LCS,2014,4/16/2014 22:39,2,8,Red,mid,Alex Ich,Gambit Gaming,Ziggs,Jax,Lucian,Karma,,,3242,1,1,2,8,631
TRLH3/1000160105,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160105?gameHash=2f13c20e6fbda0de,EU LCS,2014,4/16/2014 22:39,2,9,Red,bot,Genja,Gambit Gaming,Caitlyn,Jax,Lucian,Karma,,,3242,1,7,1,4,458
TRLH3/1000160105,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160105?gameHash=2f13c20e6fbda0de,EU LCS,2014,4/16/2014 22:39,2,10,Red,sup,Edward,Gambit Gaming,Thresh,Jax,Lucian,Karma,,,3242,1,0,5,9,53
TRLH3/1000160105,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000160105?gameHash=2f13c20e6fbda0de,EU LCS,2014,4/16/2014 22:39,2,100,Blue,team,,Copenhagen Wolves,,Nidalee,Irelia,Evelynn,,,3242,0,12,15,38,
